ANNO,MES,TRIMESTRE,ID_EMPRESA,EMPRESA,OPERADOR,OMV,PNM_RECEPTOR_NETO
2016,9,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2016,9,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,374630
2016,10,4,830016046,AVANTEL S A S,WOM,WOM,123465
2016,10,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,598246
2016,10,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-115059
2016,10,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,10,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,235321
2016,10,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,10,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41812
2016,10,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-5
2016,10,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,6
2016,10,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,10,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1261694
2016,10,4,900367669,UFF MOVIL SAS,TIGO,UFF,-25965
2016,10,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2016,10,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2016,10,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,382961
2016,11,4,830016046,AVANTEL S A S,WOM,WOM,123186
2016,11,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,608943
2016,11,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-138618
2016,11,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,2
2016,11,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,243472
2016,11,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,11,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41779
2016,11,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-5
2016,11,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2016,11,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,11,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1264057
2016,11,4,900367669,UFF MOVIL SAS,TIGO,UFF,-26918
2016,11,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2016,11,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2016,11,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,391298
2016,12,4,830016046,AVANTEL S A S,WOM,WOM,118102
2016,12,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,610854
2016,12,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-147364
2016,12,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,3
2016,12,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,249958
2016,12,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,12,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41840
2016,12,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-5
2016,12,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2016,12,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,12,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1267352
2016,12,4,900367669,UFF MOVIL SAS,TIGO,UFF,-28049
2016,12,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2016,12,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2016,12,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,401095
2017,1,1,830016046,AVANTEL S A S,WOM,WOM,117200
2017,1,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,623128
2017,1,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-170275
2017,1,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,3
2017,1,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,254060
2017,1,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,1,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41691
2017,1,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-5
2017,1,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,1,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2017,1,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1267389
2017,1,1,900367669,UFF MOVIL SAS,TIGO,UFF,-29188
2017,1,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,1,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,1,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,409857
2017,2,1,830016046,AVANTEL S A S,WOM,WOM,117861
2017,2,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,636731
2017,2,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-200246
2017,2,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,3
2017,2,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,254591
2017,2,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,2,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41962
2017,2,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,2,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,2,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2017,2,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1261112
2017,2,1,900367669,UFF MOVIL SAS,TIGO,UFF,-30015
2017,2,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,2,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,2,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,419311
2017,3,1,830016046,AVANTEL S A S,WOM,WOM,122127
2017,3,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,644888
2017,3,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-239676
2017,3,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,4
2017,3,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,254987
2017,3,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,3,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41697
2017,3,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,3,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,3,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2017,3,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1245075
2017,3,1,900367669,UFF MOVIL SAS,TIGO,UFF,-31161
2017,3,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,3,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,3,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,431296
2017,4,2,830016046,AVANTEL S A S,WOM,WOM,123596
2017,4,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,654670
2017,4,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-275418
2017,4,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,4
2017,4,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,256795
2017,4,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,4,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41278
2017,4,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,4,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,4,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2017,4,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1229824
2017,4,2,900367669,UFF MOVIL SAS,TIGO,UFF,-31989
2017,4,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,4,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,4,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,439975
2017,5,2,830016046,AVANTEL S A S,WOM,WOM,131592
2017,5,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,677099
2017,5,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-335666
2017,5,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,4
2017,5,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,255265
2017,5,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,5,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40696
2017,5,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,5,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,5,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2017,5,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1207736
2017,5,2,900367669,UFF MOVIL SAS,TIGO,UFF,-32727
2017,5,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,5,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,5,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,450550
2017,6,2,830016046,AVANTEL S A S,WOM,WOM,142090
2017,6,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,692187
2017,6,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-386378
2017,6,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,4
2017,6,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,256018
2017,6,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,6,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40163
2017,6,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,6,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,6,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,-1
2017,6,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1190594
2017,6,2,900367669,UFF MOVIL SAS,TIGO,UFF,-33388
2017,6,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,6,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,6,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,458976
2017,7,3,830016046,AVANTEL S A S,WOM,WOM,155880
2017,7,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,704178
2017,7,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-428244
2017,7,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2017,7,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,258166
2017,7,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,7,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,39199
2017,7,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,7,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,7,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,2
2017,7,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1180885
2017,7,3,900367669,UFF MOVIL SAS,TIGO,UFF,-34050
2017,7,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,7,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,7,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,465064
2017,8,3,830016046,AVANTEL S A S,WOM,WOM,170161
2017,8,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,714143
2017,8,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-471464
2017,8,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,6
2017,8,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,262307
2017,8,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,8,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,37425
2017,8,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,8,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,8,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,3
2017,8,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1168511
2017,8,3,900367669,UFF MOVIL SAS,TIGO,UFF,-34795
2017,8,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,8,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,8,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,469408
2017,9,3,830016046,AVANTEL S A S,WOM,WOM,183331
2017,9,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,717326
2017,9,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-501079
2017,9,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2017,9,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,263480
2017,9,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,9,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,35747
2017,9,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,9,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,9,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,3
2017,9,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1160014
2017,9,3,900367669,UFF MOVIL SAS,TIGO,UFF,-35430
2017,9,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,9,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,9,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,475315
2017,10,4,830016046,AVANTEL S A S,WOM,WOM,196161
2017,10,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,726254
2017,10,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-540586
2017,10,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2017,10,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,266987
2017,10,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,10,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,34478
2017,10,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,10,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,10,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,3
2017,10,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1152745
2017,10,4,900367669,UFF MOVIL SAS,TIGO,UFF,-36025
2017,10,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,10,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,10,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,484154
2017,11,4,830016046,AVANTEL S A S,WOM,WOM,210516
2017,11,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,738558
2017,11,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-578984
2017,11,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2017,11,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,273442
2017,11,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,11,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,33021
2017,11,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,11,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,11,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,3
2017,11,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1158449
2017,11,4,900367669,UFF MOVIL SAS,TIGO,UFF,-36538
2017,11,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,11,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,11,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,497116
2017,12,4,830016046,AVANTEL S A S,WOM,WOM,232249
2017,12,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,749083
2017,12,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-624840
2017,12,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2017,12,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,278239
2017,12,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2017,12,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,31504
2017,12,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2017,12,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2017,12,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,1
2017,12,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1158446
2017,12,4,900367669,UFF MOVIL SAS,TIGO,UFF,-37026
2017,12,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2017,12,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2017,12,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,507921
2018,1,1,830016046,AVANTEL S A S,WOM,WOM,254075
2018,1,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,772710
2018,1,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-683655
2018,1,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,1,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,285359
2018,1,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,1,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,29793
2018,1,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,1,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2018,1,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,1
2018,1,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1159961
2018,1,1,900367669,UFF MOVIL SAS,TIGO,UFF,-37511
2018,1,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,1,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,1,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,517874
2018,2,1,830016046,AVANTEL S A S,WOM,WOM,268361
2018,2,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,801642
2018,2,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-739288
2018,2,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,2,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,292787
2018,2,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,2,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,27801
2018,2,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,2,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2018,2,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,7
2018,2,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1156048
2018,2,1,900367669,UFF MOVIL SAS,TIGO,UFF,-38023
2018,2,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,2,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,2,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,521447
2018,3,1,830016046,AVANTEL S A S,WOM,WOM,284548
2018,3,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,831622
2018,3,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-802082
2018,3,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,3,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,300840
2018,3,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,3,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,25738
2018,3,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,3,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,4
2018,3,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,36
2018,3,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1146223
2018,3,1,900367669,UFF MOVIL SAS,TIGO,UFF,-38547
2018,3,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,3,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,3,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,522755
2018,4,2,830016046,AVANTEL S A S,WOM,WOM,300647
2018,4,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,858160
2018,4,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-858785
2018,4,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,4,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,306791
2018,4,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,4,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,23225
2018,4,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,4,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,4,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,47
2018,4,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1133617
2018,4,2,900367669,UFF MOVIL SAS,TIGO,UFF,-39095
2018,4,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,4,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,4,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,521317
2018,5,2,830016046,AVANTEL S A S,WOM,WOM,315855
2018,5,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,886503
2018,5,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-917233
2018,5,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,5,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,308184
2018,5,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,5,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,20740
2018,5,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,5,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,5,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,45
2018,5,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1117145
2018,5,2,900367669,UFF MOVIL SAS,TIGO,UFF,-39680
2018,5,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,5,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,5,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,521425
2018,6,2,830016046,AVANTEL S A S,WOM,WOM,329652
2018,6,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,908505
2018,6,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-972719
2018,6,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,6,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,307050
