ANNO;TRIMESTRE;MODALIDAD;ID_PROVEEDOR;PROVEEDOR;OPERADOR;OMV; ABONADOS 
2022;3;PREPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2022;3;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2022;3;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;2781862
2022;3;POSPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;0
2022;3;PREPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;20080
2022;3;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1095635
2022;3;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1578901
2022;3;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2022;3;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;7009
2022;3;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2022;3;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;587
2022;4;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2022;4;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;1458616
2022;4;POSPAGO;830016046;AVANTEL S.A.S.;WOM;WOM;0
2022;4;PREPAGO;830016046;AVANTEL S.A.S.;WOM;WOM;0
2022;4;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;3263650
2022;4;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11751292
2022;4;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5439450
2022;4;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15088339
2022;4;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;9695106
2022;4;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;27854848
2022;4;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;139027
2022;4;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;122495
2022;4;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2022;4;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;149587
2022;4;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2022;4;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;27110
2022;4;POSPAGO;900367669;UFF MOVIL SAS;TIGO;UFF;0
2022;4;PREPAGO;900367669;UFF MOVIL SAS;TIGO;UFF;0
2022;4;POSPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2022;4;PREPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2022;4;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2022;4;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;2795676
2022;4;POSPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;0
2022;4;PREPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;16173
2022;4;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1339978
2022;4;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1661026
2022;4;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2022;4;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;8067
2022;4;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2022;4;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;1725
2023;1;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2023;1;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;1665579
2023;1;POSPAGO;830016046;AVANTEL S.A.S.;WOM;WOM;0
2023;1;PREPAGO;830016046;AVANTEL S.A.S.;WOM;WOM;0
2023;1;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;3447006
2023;1;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11621504
2023;1;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5475174
2023;1;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15088235
2023;1;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;9858903
2023;1;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;28208948
2023;1;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;154112
2023;1;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;117877
2023;1;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2023;1;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;139413
2023;1;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2023;1;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;28527
2023;1;POSPAGO;900367669;UFF MOVIL SAS;TIGO;UFF;0
2023;1;PREPAGO;900367669;UFF MOVIL SAS;TIGO;UFF;0
2023;1;POSPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2023;1;PREPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2023;1;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2023;1;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;2799349
2023;1;POSPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;0
2023;1;PREPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;10513
2023;1;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1488652
2023;1;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;2055179
2023;1;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2023;1;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;9334
2023;1;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2023;1;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;2868
2023;2;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2023;2;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;1717073
2023;2;POSPAGO;830016046;AVANTEL S.A.S.;WOM;WOM;0
2023;2;PREPAGO;830016046;AVANTEL S.A.S.;WOM;WOM;0
2023;2;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;3589610
2023;2;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11578344
2023;2;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5548057
2023;2;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15528960
2023;2;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10030026
2023;2;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;28393869
2023;2;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;174295
2023;2;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;120916
2023;2;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2023;2;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;133975
2023;2;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2023;2;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;32029
2023;2;POSPAGO;900367669;UFF MOVIL SAS;TIGO;UFF;0
2023;2;PREPAGO;900367669;UFF MOVIL SAS;TIGO;UFF;0
2023;2;POSPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2023;2;PREPAGO;900092385;UNE EPM TELECOMUNICACIONES S.A.;TIGO;UNE;0
2023;2;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2023;2;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;2816678
2023;2;POSPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;0
2023;2;PREPAGO;901104609;SETROC MOBILE GROUP SAS;MOVISTAR;SETROC;226
2023;2;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1651626
2023;2;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1987968
2023;2;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2023;2;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;11071
2023;2;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2023;2;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;3618
2023;3;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2023;3;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;1887890
2023;3;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;3754058
2023;3;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11275395
2023;3;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5514447
2023;3;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15869681
2023;3;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10134039
2023;3;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;28567089
2023;3;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;193417
2023;3;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;121479
2023;3;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2023;3;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;129438
2023;3;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2023;3;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;37307
2023;3;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2023;3;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;2831690
2023;3;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1888009
2023;3;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;2788708
2023;3;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2023;3;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;10758
2023;3;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2023;3;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;4447
2023;4;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2023;4;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;2138191
2023;4;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;3944757
2023;4;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11256698
2023;4;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5430744
2023;4;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;16000551
2023;4;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10216679
2023;4;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;29022929
2023;4;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;195809
2023;4;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;117589
2023;4;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2023;4;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;127195
2023;4;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2023;4;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;40965
2023;4;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2023;4;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;2927587
2023;4;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;2037458
2023;4;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;3892497
2023;4;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2023;4;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;11006
2023;4;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2023;4;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;5261
2024;1;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2024;1;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;2008221
2024;1;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;4034107
2024;1;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11042361
2024;1;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5318682
2024;1;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15389235
2024;1;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10342771
2024;1;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;29401131
2024;1;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;194886
2024;1;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;111447
2024;1;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2024;1;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;125090
2024;1;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2024;1;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;45459
2024;1;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2024;1;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;3013619
2024;1;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;2059007
2024;1;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;4554651
2024;1;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2024;1;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;11099
2024;1;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2024;1;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;5840
2024;2;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2024;2;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;2167264
2024;2;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;4168961
2024;2;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;10974372
2024;2;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5238038
2024;2;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15747330
2024;2;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10525517
2024;2;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;29661675
2024;2;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;195777
2024;2;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;109313
2024;2;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2024;2;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;129893
2024;2;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2024;2;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;48902
2024;2;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2024;2;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;3048460
2024;2;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;2007016
2024;2;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;4937272
2024;2;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2024;2;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;11425
2024;2;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2024;2;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;6802
2024;3;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2024;3;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;2286603
2024;3;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;4435411
2024;3;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;11546336
2024;3;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5174341
2024;3;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15622047
2024;3;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10684459
2024;3;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;29912791
2024;3;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;191722
2024;3;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;110513
2024;3;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2024;3;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;131140
2024;3;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2024;3;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;49698
2024;3;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2024;3;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;3093407
2024;3;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1913504
2024;3;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;5290473
2024;3;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2024;3;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;11809
2024;3;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2024;3;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;7931
2024;4;POSPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;0
2024;4;PREPAGO;900389508;ALMACENES EXITO INVERSIONES S.A.S.;TIGO;EXITO;2155453
2024;4;POSPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;4640592
2024;4;PREPAGO;830114921;COLOMBIA MOVIL S.A. E.S.P.;TIGO;TIGO;12059357
2024;4;POSPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;5134307
2024;4;PREPAGO;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;MOVISTAR;MOVISTAR;15638053
2024;4;POSPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;10862116
2024;4;PREPAGO;800153993;COMUNICACION CELULAR S A COMCEL S A;COMCEL;COMCEL;30090666
2024;4;POSPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;140506
2024;4;PREPAGO;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.;TIGO;ETB;108158
2024;4;POSPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;0
2024;4;PREPAGO;901162121;LOGISTICA FLASH COLOMBIA S.A.S;TIGO;FLASH;127456
2024;4;POSPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;0
2024;4;PREPAGO;900973532;SUMA MOVIL SAS;TIGO;SUMA;49546
2024;4;POSPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;0
2024;4;PREPAGO;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;MOVISTAR;VIRGIN;3130166
2024;4;POSPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;1937221
2024;4;PREPAGO;901354361;PARTNERS TELECOM COLOMBIA SAS;WOM;WOM;5950631
2024;4;POSPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;38424
2024;4;PREPAGO;901470579;LOV TELECOMUNICACIONES SAS;TIGO;LOV;0
2024;4;POSPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;0
2024;4;PREPAGO;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;TIGO;CELLVOZ;8975
2024;4;POSPAGO;901502026;PLINTRON COLOMBIA SAS;TIGO;PLINTRON;0
2024;4;PREPAGO;901502026;PLINTRON COLOMBIA SAS;TIGO;PLINTRON;511
